id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,tournament_id,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
313630066,s:40~l:54~e:313630066~c:313630066,2011-12-30T01:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T01:30Z,event,CYCLONE CHALLENGE,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,66,s:40~l:54~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,822433,fdca2f,TRUE,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,71,TRUE,160,s:40~l:54~t:160,New Hampshire,Wildcats,UNH,New Hampshire Wildcats,New Hampshire,004990,c3c4c6,TRUE,1936,https://a.espncdn.com/i/teamlogos/ncaa/500/160.png,1,57,FALSE,313630066,2012,2,,,,,,,432,James H. Hilton Coliseum,Ames,IA,14356,TRUE,2011-12-30T01:30:00Z,2011-12-29,TRUE,FALSE
313632739,s:40~l:54~e:313632739~c:313632739,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,TRUE,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,80,TRUE,82,s:40~l:54~t:82,UIC,Flames,UIC,UIC Flames,UIC,001e62,d50032,TRUE,1895,https://a.espncdn.com/i/teamlogos/ncaa/500/82.png,45,63,FALSE,313632739,2012,2,,,45,Horizon League,Horizon,TRUE,,,,,,,2011-12-30T01:00:00Z,2011-12-29,TRUE,FALSE
313630238,s:40~l:54~e:313630238~c:313630238,2011-12-30T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,238,s:40~l:54~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,TRUE,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,81,TRUE,2717,s:40~l:54~t:2717,Western Carolina,Catamounts,WCU,Western Carolina Catamounts,W Carolina,492F91,bf9e70,TRUE,245,https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png,24,36,FALSE,313630238,2012,2,,,,,,,,,,,,,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313632571,s:40~l:54~e:313632571~c:313632571,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2571,s:40~l:54~t:2571,South Dakota State,Jackrabbits,SDST,South Dakota State Jackrabbits,S Dakota St,0033a0,ffd100,TRUE,1996,https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png,47,62,TRUE,2473,s:40~l:54~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,bc955c,TRUE,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,47,52,FALSE,313632571,2012,2,,,47,Summit League,Summit,TRUE,1996,Frost Arena,Brookings,SD,8500,TRUE,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313632460,s:40~l:54~e:313632460~c:313632460,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2460,s:40~l:54~t:2460,Northern Iowa,Panthers,UNI,Northern Iowa Panthers,Northern Iowa,473282,ffffff,TRUE,1948,https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png,18,40,FALSE,2724,s:40~l:54~t:2724,Wichita State,Shockers,WICH,Wichita State Shockers,Wichita St,0d0a03,ffc41e,TRUE,2086,https://a.espncdn.com/i/teamlogos/ncaa/500/2724.png,18,67,TRUE,313632460,2012,2,,,18,Missouri Valley Conference,MVC,TRUE,1948,McLeod Center,Cedar Falls,IA,6650,TRUE,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313632449,s:40~l:54~e:313632449~c:313632449,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2449,s:40~l:54~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,N Dakota St,01402A,ffffff,TRUE,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,47,77,TRUE,2870,s:40~l:54~t:2870,Purdue Fort Wayne,Mastodons,PFW,Purdue Fort Wayne Mastodons,Purdue FW,00378A,f0f0f0,TRUE,1261,https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png,47,70,FALSE,313632449,2012,2,,,47,Summit League,Summit,TRUE,2035,Bison Sports Arena,Fargo,ND,7500,TRUE,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313632348,s:40~l:54~e:313632348~c:313632348,2011-12-30T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,55,FALSE,99,s:40~l:54~t:99,LSU,Tigers,LSU,LSU Tigers,LSU,461d7c,fdd023,TRUE,557,https://a.espncdn.com/i/teamlogos/ncaa/500/99.png,23,66,TRUE,313632348,2012,2,,,,,,,1982,Thomas Assembly Center,Ruston,LA,8000,TRUE,2011-12-30T01:00:00Z,2011-12-29,TRUE,FALSE
313632197,s:40~l:54~e:313632197~c:313632197,2011-12-30T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2197,s:40~l:54~t:2197,Eastern Illinois,Panthers,EIU,Eastern Illinois Panthers,E Illinois,000000,bebab9,TRUE,2138,https://a.espncdn.com/i/teamlogos/ncaa/500/2197.png,20,72,TRUE,2459,s:40~l:54~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,cc0000,TRUE,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,62,FALSE,313632197,2012,2,,,,,,,,,,,,,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313630279,s:40~l:54~e:313630279~c:313630279,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,279,s:40~l:54~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,TRUE,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,9,72,TRUE,2239,s:40~l:54~t:2239,Cal State Fullerton,Titans,CSUF,Cal State Fullerton Titans,Fullerton,003767,ff8300,TRUE,2003,https://a.espncdn.com/i/teamlogos/ncaa/500/2239.png,9,67,FALSE,313630279,2012,2,,,9,Big West Conference,Big West,TRUE,,,,,,,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313630270,s:40~l:54~e:313630270~c:313630270,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,415,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,73,FALSE,2350,s:40~l:54~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,45,81,TRUE,313630270,2012,2,,,45,Horizon League,Horizon,TRUE,415,Klotsche Center,Milwaukee,WI,3500,TRUE,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313630233,s:40~l:54~e:313630233~c:313630233,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,233,s:40~l:54~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,TRUE,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,47,53,FALSE,198,s:40~l:54~t:198,Oral Roberts,Golden Eagles,ORU,Oral Roberts Golden Eagles,Oral Roberts,002462,dac792,TRUE,1993,https://a.espncdn.com/i/teamlogos/ncaa/500/198.png,47,66,TRUE,313630233,2012,2,,,47,Summit League,Summit,TRUE,,,,,,,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313630145,s:40~l:54~e:313630145~c:313630145,2011-12-30T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,145,s:40~l:54~t:145,Ole Miss,Rebels,MISS,Ole Miss Rebels,Ole Miss,001148,00205b,TRUE,5168,https://a.espncdn.com/i/teamlogos/ncaa/500/145.png,23,72,TRUE,2545,s:40~l:54~t:2545,SE Louisiana,Lady Lions,SELA,SE Louisiana Lady Lions,SE Louisiana,215732,ffc72c,TRUE,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,52,FALSE,313630145,2012,2,,,,,,,,,,,,,2011-12-30T01:00:00Z,2011-12-29,TRUE,FALSE
313630140,s:40~l:54~e:313630140~c:313630140,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,140,s:40~l:54~t:140,Kansas City,Roos,KC,Kansas City Roos,Kansas City,004b87,ffc72c,TRUE,4052,https://a.espncdn.com/i/teamlogos/ncaa/500/140.png,47,81,TRUE,253,s:40~l:54~t:253,Southern Utah,Thunderbirds,SUU,Southern Utah Thunderbirds,Southern Utah,c72026,000000,TRUE,1960,https://a.espncdn.com/i/teamlogos/ncaa/500/253.png,47,61,FALSE,313630140,2012,2,,,47,Summit League,Summit,TRUE,2124,Renaissance Coliseum,Peoria,IL,4200,TRUE,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313630071,s:40~l:54~e:313630071~c:313630071,2011-12-30T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,71,s:40~l:54~t:71,Bradley,Braves,BRAD,Bradley Braves,Bradley,b70002,c0c0c0,TRUE,2124,https://a.espncdn.com/i/teamlogos/ncaa/500/71.png,18,70,FALSE,2623,s:40~l:54~t:2623,Missouri State,Lady Bears,MOST,Missouri State Lady Bears,Missouri St,5F0000,e8e8e8,TRUE,1966,https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png,18,79,TRUE,313630071,2012,2,,,18,Missouri Valley Conference,MVC,TRUE,,,,,,,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313630002,s:40~l:54~e:313630002~c:313630002,2011-12-30T01:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-12-30T01:00Z,event,FIU FUN & SUN CLASSIC AT MIAMI,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2,s:40~l:54~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,TRUE,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,68,TRUE,2429,s:40~l:54~t:2429,Charlotte,49ers,CHAR,Charlotte 49ers,Charlotte,ffffff,cfab7a,TRUE,239,https://a.espncdn.com/i/teamlogos/ncaa/500/2429.png,3,58,FALSE,313630002,2012,2,,,,,,,2221,U.S. CENTURY BANK ARENA,San Diego,CA,0,FALSE,2011-12-30T01:00:00Z,2011-12-29,FALSE,FALSE
313630041,s:40~l:54~e:313630041~c:313630041,2011-12-30T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:30Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,41,s:40~l:54~t:41,UConn,Huskies,CONN,UConn Huskies,UConn,0c2340,f1f2f3,TRUE,1956,https://a.espncdn.com/i/teamlogos/ncaa/500/41.png,4,93,TRUE,2217,s:40~l:54~t:2217,Fairfield,Stags,FAIR,Fairfield Stags,Fairfield,000000,ebebeb,TRUE,7413,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,13,40,FALSE,313630041,2012,2,,,,,,,1956,Gampel Pavilion,Storrs,CT,10167,TRUE,2011-12-30T00:30:00Z,2011-12-29,TRUE,FALSE
313632612,s:40~l:54~e:313632612~c:313632612,2011-12-30T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:30Z,event,SAINT PETER'S COLLEGE HOLIDAY CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2612,s:40~l:54~t:2612,Saint Peter's,Peacocks,SPU,Saint Peter's Peacocks,Saint Peter's,004CC2,,TRUE,1963,https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png,13,63,FALSE,2066,s:40~l:54~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,TRUE,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,70,TRUE,313632612,2012,2,,,,,,,1963,Yanitelli Center,Jersey City,NJ,3200,TRUE,2011-12-30T00:30:00Z,2011-12-29,FALSE,FALSE
313632329,s:40~l:54~e:313632329~c:313632329,2011-12-30T00:30Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:30Z,event,CHRISTMAS CITY CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2329,s:40~l:54~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,TRUE,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,67,TRUE,227,s:40~l:54~t:227,Rhode Island,Rams,URI,Rhode Island Rams,Rhode Island,091f3f,5ab3e8,TRUE,,https://a.espncdn.com/i/teamlogos/ncaa/500/227.png,3,56,FALSE,313632329,2012,2,,,,,,,2141,Stabler Arena,Bethlehem,PA,5600,TRUE,2011-12-30T00:30:00Z,2011-12-29,FALSE,FALSE
313630120,s:40~l:54~e:313630120~c:313630120,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,TERRAPIN CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,85,TRUE,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,76,FALSE,313630120,2012,2,,,,,,,2133,XFINITY Center,College Park,MD,17950,TRUE,2011-12-30T00:00:00Z,2011-12-29,TRUE,FALSE
313632390,s:40~l:54~e:313632390~c:313632390,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,MIAMI HOLIDAY TOURNAMENT,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2390,s:40~l:54~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,91,TRUE,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,61,FALSE,313632390,2012,2,,,,,,,1985,Watsco Center,Coral Gables,FL,7972,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313632603,s:40~l:54~e:313632603~c:313632603,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2603,s:40~l:54~t:2603,Saint Joseph's,Hawks,JOES,Saint Joseph's Hawks,Saint Joseph's,C2071B,101010,TRUE,2150,https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png,3,74,TRUE,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,8c2232,dbcca6,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,57,FALSE,313632603,2012,2,,,,,,,2030,KFC Yum! Center,Louisville,KY,22000,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313632463,s:40~l:54~e:313632463~c:313632463,2011-12-30T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2463,s:40~l:54~t:2463,Cal State Northridge,Matadors,CSUN,Cal State Northridge Matadors,CSU Northridge,b50000,,TRUE,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,55,TRUE,300,s:40~l:54~t:300,UC Irvine,Anteaters,UCI,UC Irvine Anteaters,UC Irvine,002B5C,fec52e,TRUE,469,https://a.espncdn.com/i/teamlogos/ncaa/500/300.png,9,49,FALSE,313632463,2012,2,,,9,Big West Conference,Big West,TRUE,2230,Memorial Gymnasium (ID),Moscow,ID,2500,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313632368,s:40~l:54~e:313632368~c:313632368,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2368,s:40~l:54~t:2368,Marist,Red Foxes,MRST,Marist Red Foxes,Marist,e53730,f0f0f0,TRUE,1934,https://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,13,56,FALSE,2306,s:40~l:54~t:2306,Kansas State,Wildcats,KSU,Kansas State Wildcats,Kansas St,633194,e7d2ad,TRUE,2131,https://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,8,57,TRUE,313632368,2012,2,,,,,,,1934,McCann Arena,Poughkeepsie,NY,3200,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313632174,s:40~l:54~e:313632174~c:313632174,2011-12-30T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2011-12-30T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DETM,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,72,TRUE,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,60,FALSE,313632174,2012,2,,,45,Horizon League,Horizon,TRUE,2005,Calihan Hall,Detroit,MI,8295,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313630350,s:40~l:54~e:313630350~c:313630350,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,350,s:40~l:54~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,TRUE,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,59,TRUE,2752,s:40~l:54~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,TRUE,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,52,FALSE,313630350,2012,2,,,,,,,2157,Trask Coliseum,Wilmington,NC,5200,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313630324,s:40~l:54~e:313630324~c:313630324,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,324,s:40~l:54~t:324,Coastal Carolina,Chanticleers,CCU,Coastal Carolina Chanticleers,Coast Carolina,007073,876447,TRUE,4308,https://a.espncdn.com/i/teamlogos/ncaa/500/324.png,6,61,TRUE,2908,s:40~l:54~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,000000,TRUE,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,46,56,FALSE,313630324,2012,2,,,,,,,1905,DakotaDome,Vermillion,SD,10000,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313630294,s:40~l:54~e:313630294~c:313630294,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,294,s:40~l:54~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,TRUE,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,68,TRUE,2569,s:40~l:54~t:2569,South Carolina State,Lady Bulldogs,SCST,South Carolina State Lady Bulldogs,SC State,7d1315,104897,TRUE,2077,https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png,16,67,FALSE,313630294,2012,2,,,,,,,,,,,,,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313630259,s:40~l:54~e:313630259~c:313630259,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,HILTON GARDEN INN HOKIE CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,259,s:40~l:54~t:259,Virginia Tech,Hokies,VT,Virginia Tech Hokies,Virginia Tech,630031,cf4520,TRUE,2119,https://a.espncdn.com/i/teamlogos/ncaa/500/259.png,2,57,TRUE,2378,s:40~l:54~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,ad860a,TRUE,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,52,FALSE,313630259,2012,2,,,,,,,2119,Cassell Coliseum,Blacksburg,VA,8925,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313630258,s:40~l:54~e:313630258~c:313630258,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,MARRIOTT CAVALIER CLASSIC,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,53,TRUE,113,s:40~l:54~t:113,UMass,Minutewomen,MASS,UMass Minutewomen,UMass,880007,,TRUE,1984,https://a.espncdn.com/i/teamlogos/ncaa/500/113.png,3,38,FALSE,313630258,2012,2,,,,,,,1927,John Paul Jones Arena,Charlottesville,VA,14623,TRUE,2011-12-30T00:00:00Z,2011-12-29,TRUE,FALSE
313630232,s:40~l:54~e:313630232~c:313630232,2011-12-30T00:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-12-30T00:00Z,event,TULANE DOUBLETREE CLASSIC AT NEW ORLEANS,0,N/A,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,232,s:40~l:54~t:232,Charleston,Cougars,COFC,Charleston Cougars,Charleston,9c8456,e4e2dd,TRUE,1955,https://a.espncdn.com/i/teamlogos/ncaa/500/232.png,24,69,FALSE,2117,s:40~l:54~t:2117,Central Michigan,Chippewas,CMU,Central Michigan Chippewas,C Michigan,6a0032,ffffff,TRUE,2087,https://a.espncdn.com/i/teamlogos/ncaa/500/2117.png,14,72,TRUE,313630232,2012,2,,OT,,,,,2048,Avron B. Fogelman Arena in the Devlin Fieldhouse,New Orleans,LA,4000,TRUE,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
313630197,s:40~l:54~e:313630197~c:313630197,2011-12-30T00:00Z,0,TRUE,TRUE,FALSE,FALSE,2011-12-30T00:00Z,event,PEPPERMILL HOLIDAY CLASSIC AT RENO NV,0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma St,ff6500,000000,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,78,TRUE,344,s:40~l:54~t:344,Mississippi State,Bulldogs,MSST,Mississippi State Bulldogs,Mississippi St,762123,c8c8c8,TRUE,2095,https://a.espncdn.com/i/teamlogos/ncaa/500/344.png,23,71,FALSE,313630197,2012,2,,,,,,,461,Lawlor Events Center,Reno,NV,11536,TRUE,2011-12-30T00:00:00Z,2011-12-29,TRUE,FALSE
313630195,s:40~l:54~e:313630195~c:313630195,2011-12-30T00:00Z,0,TRUE,FALSE,FALSE,FALSE,2011-12-30T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,195,s:40~l:54~t:195,Ohio,Bobcats,OHIO,Ohio Bobcats,Ohio,295A29,e4bb85,TRUE,2135,https://a.espncdn.com/i/teamlogos/ncaa/500/195.png,14,75,TRUE,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,59,FALSE,313630195,2012,2,,,,,,,,,,,,,2011-12-30T00:00:00Z,2011-12-29,FALSE,FALSE
